Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM,DJI
2010-09-30,36.465829808345,37.788298302408,55.366207220402,64.155283078739,18.097613496401,62.628460221101996,29.890787191499,,12.880568501900001,131.61006115448,27.012299227777,111.07252611528999,15.067965305382,49.705369034587,31.673936917053,23.71178950947,59.871596060204,72.762691673115,28.646865520393,20.191175406802,18.295869154541,13.156569857197,47.65063983495,,31.520750437619,60.355871322437004,17.60844034828,23.454613359625245,44.611051979671004,49.764940359747,10788.0
2010-10-01,36.307757665035,37.563528505225,55.607508694612,63.780201352553995,18.105877246856,63.323902715846,30.107517974759997,,12.967760042527999,134.45017313955,27.131671762244,112.31457762247,15.162140088541,49.53690345199799,32.298094896238,23.954904234446996,60.201046528392,73.526318122458,28.483435969747,20.100484133028,18.320982027102,13.164232390601999,47.801609012349005,,31.808037254482002,60.271137542678005,17.385548698302,23.67051958877184,44.47768560604,50.368981552008,10830.0
2010-10-04,35.809123586950996,35.109042319987005,55.191471670113,63.005576048477,17.981920990032002,62.829365830695,29.926908988709002,,12.761670946498,133.42154283726,27.003772618173,111.99164423059999,14.808984651696,49.472726087201,32.456214917631996,23.857658344456,60.225152660211,72.754300173671,28.42117709331,19.712985054171,18.236511455762,12.949681455249,47.642694088771,,31.009020795083,59.762734864123004,17.366579196175998,23.77127582904025,44.652728971430996,50.087095662285996,10751.0
2010-10-05,37.132817144752,34.416751344663,57.080279761341,64.742367519724,18.171987250496,64.436610707436,30.550009990586,,13.08665759793,136.15241974599,27.063458885406,113.98720698547,15.028725812399001,50.379231364946,33.031177389857,24.173707486927,60.924230482951,74.56686405343099,28.810295071039,20.075750149271,18.560695810634,13.20331131097,48.326028260158004,,31.484839585512,61.440463703354,17.781537055178,24.159907041504127,45.011151100565,50.948861096579,10945.0
2010-10-06,37.164945629164,34.344825009564,57.063638280361005,64.481441101508,18.4281635146,64.822967648961,30.450675048258,,13.395791241976,137.30849097068,27.063458885406,114.13625316633001,15.154292189944,50.70814035952699,33.247829915623,24.230434256088,60.715310673856,75.431188496094,28.802512711484,20.141707439289,18.562978799049002,13.225532657846001,48.365756991051995,,30.479335726493,61.745505310487005,17.601326784983,24.35962030346472,45.47793340827501,51.49652511089501,10968.0
2010-10-07,37.168801047294004,34.164157860645,56.963789394481,64.204206782154,18.502537268695,64.537063512233,30.622253585007,,13.514688797378,137.55426989247,27.063458885406,114.86492338386999,15.224923277313001,50.716162530126,32.931183916426,24.084565421102,60.956371992042,74.600430051204,28.569041924847003,20.224154051812,18.489923169782,13.317483058712002,48.310136767799996,,30.829466534544,61.669244908704,17.454313143508,24.045632391879288,45.311225441236,51.424040167824,10949.0
2010-10-08,37.792093644899,34.317724937227,57.604486412209994,65.53330072494,18.57691102279,64.861603343113,31.164080543161003,,13.570174323233,138.96522296198,27.191358029477,114.97256784783,15.319098060472,50.724184700726006,32.756195337923,24.072409684853,61.149221046590995,74.818609036731,28.724689115939,20.257132696821,18.729636953314,13.378783325955999,49.152385862764994,,30.838444247571,61.779398822391,17.546789466371,23.97261194732455,45.352902432995,51.850895943688,11006.0
2010-10-11,37.957876624468,34.272558149997,58.236862689449,65.21529665274001,18.568647272335,64.683879150012,31.218263238976,,13.443350264137,138.54648850264,27.106091933429,115.6432756617,15.350489654858,50.780339894922,33.10617249493,24.133188366097002,60.739416805675,74.054982587387,28.685777318166,20.273622019325,18.715939022826,13.317483058712002,49.374866755774,,31.107775638379998,61.796345578343,17.615553911577,24.118652836434045,45.519610400035,51.987811947268,11010.0
2010-10-12,38.366550946197,34.814559596755,58.428239720719006,64.693443816309,18.692603529160003,64.784331954808,31.136989195253,,13.625659849087,141.28646833438998,26.782080768449998,115.80060218595,15.515295525386,50.772317724322996,33.66446938825,24.149396014429,60.731381428402,73.971067592954,28.514565407965,20.47149388938,18.695392127095,13.393342139426,49.279517801626994,,31.439951020377002,61.838712468222,17.606069160514,23.76085265811577,44.94446791375,52.10862018572001,11020.0
2010-10-13,38.572173246438,35.464961332864,59.468332281968,65.468069120386,19.155373554638,64.65297059469,31.525298515263,,13.696998382328,140.849528029,26.432489774656002,116.23118004177,15.099356899767999,51.004960671709,33.197833178908,24.28716102525,60.867982842040995,74.801826037844,28.919248104803,20.891971613245,18.725070976485,13.585671727903,49.764208318541,,31.709282411185,62.855517825332,18.243918669494,23.51988519108509,44.86111393023,52.382452192878,11096.0
2010-10-14,38.851048491140006,35.627561766892,59.376804136577995,65.158218998755,19.064472299633998,64.830694787791,31.471115819448,,13.601880338006001,137.99121019786,26.270484192166,117.16685884383999,15.162140088541,51.133315401301004,32.264560760223,24.275005289001,61.90454651024201,74.743085541741,28.911465745247998,20.80128033947,18.667996266120003,13.532033994065001,49.899286003583,,32.122257210425,62.830097691404,18.298455988106,23.687832213561016,44.385996224168,52.591853139529,11095.0
2010-10-15,40.448476736135994,35.311394256283,58.336711575329,65.027755789647,19.304121062828,64.606607761707,31.498207167356,,12.920201020367,137.17194712525,26.176691486514002,116.80252373507,15.162140088541,50.996938501109,30.956312816174997,24.28716102525,62.258103110248,74.801826037844,28.755818554157,21.056864838291,18.720504999656,13.600996794714,49.867503018867,,32.301811470964,62.787730801525,18.400417062032002,23.680530169105538,44.469350207687995,52.50326043132999,11063.0
2010-10-18,40.867432172877,35.726928698797,58.436560461209,65.42729936754,19.250406684871,65.278868839959,31.380811326422,,12.880568501900001,139.91192695700002,26.031739123234,118.26814451353998,15.060117406786,51.229581448495,31.831255708692,24.311472497747,62.129537073882,75.238184008897,28.973724621685,21.287715353354002,18.642883393559,13.639309461742,50.336302043423004,,32.544209722691996,63.177506188417,18.580627332227,23.79736288039314,44.811101540117996,53.38113363075,11144.0
2010-10-19,39.77377856347,35.507869780732996,57.454713083390004,64.049281721339,18.981834795084,63.972982377607,30.920258411991,,12.737891435417,142.66100971178003,25.929419807977,114.29357969057,15.075813203979001,50.772317724322996,31.406283446612,24.449237508568,61.864369623878005,74.306727570687,28.42117709331,20.694099743191,18.430565471001998,13.325145592117,50.201224358381005,,31.691326985131003,62.372535280705,18.388561123204,23.483374968807716,44.444344012632,52.446883253386,10979.0
2010-10-20,39.907433058627,35.889529132825,59.376804136577995,65.492530972094,19.337176064648,64.923420453757,31.263415485489002,,12.722038428031,145.28265154416,26.202271315328,115.15473540221001,15.413272843629999,51.021005012908,31.747927814166,24.777442387287003,62.201855469338,75.078745519474,28.786947992375,20.867237629488002,18.546997880147,13.532033994065001,50.735019586681005,,32.975139947985,62.635209997958,18.855685113052,23.833873102670523,44.569374987912,53.163678801535994,11108.0
2010-10-21,39.7776339816,36.377330434906995,59.493294503437994,64.68528986573901,19.221483558278,65.10114464685799,31.317598181304003,,12.761670946498,145.00956385329,27.123145152638998,115.78404149918,15.507447626789,51.333869666289,31.414616236065,24.907103573942,63.029499328445,75.98502745935299,28.872553947474998,20.957928903263,18.745617872216002,13.509046393849001,50.847105790596,,32.759674835338004,63.524914685429,18.779807104548,23.746248569204823,45.036157295621,53.413349161004,11147.0
2010-10-22,39.514180409416,35.257194111607,59.293596731678,64.226121880889,19.403286068288,65.33295881177301,31.579481211079003,,12.726001679877,143.60771370681002,26.841767035683,115.65155600508999,15.566306866263002,51.189470595497,31.414616236065,24.963830343104,63.117888478446,75.892720965477,28.872553947474998,20.922889092941002,18.702241092339,13.409433459577999,50.759038058948,,33.450958738414,63.499494551500995,18.80114779444,23.432260657619395,45.061163490677,53.429456926131,11133.0
2010-10-25,39.690244503997995,35.501094762648,59.626426351278,64.816480718554,19.510714824202,65.580227254348,32.021973226905,,12.729964931724,143.27090555473,26.773554158845002,115.79232184257,15.593774511350999,51.325847495689004,30.889650500555,24.720715618126,63.238419137539,76.27872993986999,29.121589453221997,20.768301694461,18.731919941729,13.501383860443001,50.871124262864,,33.720290129222,63.558808197333,19.118886955047,23.62211381346175,44.969474108804995,53.31670257024201,11164.0
2010-10-26,39.588718493254,36.223763358325,59.326879693638,64.48850358651801,19.33304418942,65.796587141602,32.473495692033,,12.809229968659,144.09016862735,26.679761453193002,116.4795903432,15.727188787493,51.213537107296,30.997976763438,24.813909596034,63.286631401177,75.917895463807,28.849206868811997,21.353672643372,18.679411208193,13.401770926171999,50.326705558130996,,33.729267842248994,63.270713346152,18.976615689103998,23.73164448029387,45.47793340827501,53.582480694836995,11169.0
2010-10-27,39.560445426971,36.747698090191996,58.960767112079,64.135928169579,19.246274809642998,65.147507479841,32.437373894823,,12.769597450191,145.78331231076,26.347223678608998,117.10889644017,15.844907266441,50.996938501109,31.281291604824,24.793650035619002,62.258103110248,75.833980469373,28.374482935983,21.477342562156,18.499055123439998,13.240857724657,50.502841021427,,32.256922905829,63.092772408658,18.950532623681,23.73894652474934,44.902790921990004,52.889846794377,11126.0
2010-10-28,39.227594328456,37.235499392274,59.301917472168,63.742355611137,19.163637305093,65.247960284637,32.970170403674004,,12.745817939111,148.59611552675,26.594495357146002,116.67003824097,16.064648427144,50.988916330509994,31.256293236467,24.801753859785,62.258103110248,71.386485764409,28.748036194601998,21.666969770957998,18.517319030757,13.463071193415999,50.590908753075,,32.544209722691996,63.29613348008,18.127730468974,23.665926080194588,45.077834287381,53.332810335369,11114.0
2010-10-29,38.680124954064,37.452299970977,58.777710821299,64.447506445013,18.890933540079,63.826166739828,32.622498105525,,12.69825891695,146.67539876761,26.347223678608998,118.90573095389,15.735036686089,51.133315401301004,31.356286709897,24.846324892698004,62.491129051162005,70.67320831172499,28.257747542664,21.984389229171,18.592657648438,13.344301925631001,50.895142735132,,32.364655462153,63.355447125911,18.533203576913,23.717040391382923,45.152852872547996,53.550265164582996,11118.0
2010-11-01,39.091369554546,37.542633545437,58.644578973459,64.996868141173,18.940516042809,62.937545774322004,32.536708837151,,12.642773391096,147.07592738089,26.185218096118998,118.67388133921999,16.14312741311,51.09320454830301,31.181298131394,25.004349463933,62.579518201164,70.471812325086,28.211053385337,22.21936207486,18.515036042342,13.501383860443001,50.93517352224399,,32.418521740314,63.245293212224,18.334023804592,23.65862403573912,45.269548449476005,53.920743762503,11125.0
2010-11-02,39.757071751576,38.292402213452,58.06212713916,65.39044069961601,19.147109804183,63.478445492456,32.608952431571005,,12.634846887402,148.21379275952,26.867346864496998,119.10445919504,15.962625745389,51.245625789694,30.797989816577,25.065128145177002,62.997357819353,71.159915279439,28.491218329301,22.582127169960003,18.663430289291,13.371120792550002,51.255419819146006,,33.217538199713005,63.762169268754995,18.594854458822,23.95070581395812,45.669647570369996,54.637539310653,11189.0
2010-11-03,40.199159697094004,38.003334775180996,57.71265603858001,65.497033267528,19.593352328752,63.903438128133004,32.771500519018005,,12.729964931724,148.04083722196998,26.824713816472997,119.37771052661999,16.196100728637,51.494313078279,31.431281814970003,25.101595353923997,63.077711592082004,71.579490251605,28.413394733756,22.285319364878003,18.681694196608,13.478396260227,51.487598384399995,,32.912295956796996,63.592701709237005,18.732383349234,24.089444658612145,45.769672350593005,54.74223978397801,11215.0
2010-11-04,40.902130936042,39.502872111211,59.311599656707,68.202844606822,20.006539851501,65.788860002772,33.439753767408,,13.08665759793,151.46353628091,27.2339910775,121.54716049248998,16.583605091773,51.951576802451,33.164502021097,25.304190958072,63.624117246638,73.039611154745,28.522347767520003,22.376010638653003,19.042406366113,13.455408660010002,52.040023246556,,33.037983939174,64.60103368837,18.967130938041,24.476453014752327,46.144765276430995,55.877837225429,11435.0
2010-11-05,40.755625047121,39.810006264373996,59.663199824044,68.498024025654,20.047858603776,65.665225781484,33.593271405551,,13.261040679187,155.72370425852,27.216937858291,121.65480495645001,16.797127904113,51.863332925857,34.114440018687,25.356865815149998,63.720541773912004,72.452206193711,27.783023609835,22.136915462338,19.202215555135,13.300570815822,52.040023246556,,33.091850217336,65.03317596514201,18.922078370492,24.410734614653048,46.011398902799996,56.37717794436401,11444.0
2010-11-08,40.94711081422,39.656439187793005,58.775827973146,68.153648037017,20.155287359691,65.526137282535,33.466845115314996,,13.2451876718,154.02145765208,26.850293645288,121.81213148068998,16.789219651805,51.606623466672,33.756130072228,25.308242870155002,63.728577151185,72.049414220432,27.720764733398,22.103936817328,19.088066134405,13.20070040632,51.839869310992,,33.325270756036,64.931495429431,18.663618904028002,24.220881458810698,45.769672350593005,56.634902186396,11407.0
2010-11-09,40.620685412588,39.168637885711,57.972170447805006,67.161517212609,20.122232357871003,64.567972067555,33.286236129264005,,13.173849138559001,151.60918304937,26.833240426078,121.54598453221001,16.733861885642,51.590579125473006,33.247829915623,25.381177287648,63.559834228454,71.579490251605,27.277170238786997,22.21936207486,18.994463609407,13.153474863842002,51.887906255528,,33.199582773659,64.98233569728599,18.571142581165,24.104048747523088,45.886367927521,57.238943378657,11347.0
2010-11-10,40.871287591005995,39.34930503463,56.147198150675,67.612485769158,20.237924864241,65.812041419263,33.403631970197,,13.118363612704,152.21907889232,27.012299227777,121.88698530995,16.638962857935,51.301780983891,33.847790756206,25.344710078902,63.88124931936999,72.376682698721,27.207129002796,22.211117413607997,19.149706821599,13.028830399270001,51.695758477386,,33.361181608144,64.524773286587,18.80114779444,23.98721603623549,45.436256416515,57.644146149282996,11357.0
2010-11-11,40.694580926737,39.159604528265,54.724054616217,67.596086912556,16.957215933614,66.52293819166799,32.4441467318,,12.959833538835001,152.66512212075,27.029352446986998,120.95547099028,16.773403147187,51.277714472092,33.347823389053005,25.446007880976,64.041956864827,72.58647018480501,27.401687991661,21.996756221048997,19.101764064892002,13.145732971633,51.527629171513006,,33.639490711979,63.880796560418,18.78454948008,23.826571058215045,45.294554644532006,58.21143002816,11283.0
2010-11-12,39.586148214501,38.572436294277,52.815367993531,66.448166950431,16.65145716678,66.02067416768601,34.089946117193,,12.880568501900001,150.95377259128,26.807660597264,119.54988241863998,17.026467221072,51.077160207103994,33.006179021499,25.494630825970997,63.358949796633,72.368291199278,27.012570013932,21.658725109706,18.862050281360002,13.045088372910001,51.503610699245,,32.921273669824,63.448654283646,18.243918669494,23.77545674702672,45.119511279140994,57.530689373508,11193.0
2010-11-15,39.458276846538,38.572436294277,53.250682486424,67.087722357901,16.486182157681,65.572500115518,33.638423652064,,12.840935983433,152.21907889232,26.76502754924,119.46671149723998,16.840623291812,51.454202225281,33.397820125769,25.510838474303004,63.535728096636,72.33472520150501,26.880269901504,21.60101248094,18.674845231364,12.967669450815999,51.471586069554995,,31.843948106590005,63.81300953661,18.106389779082,23.92879968059169,44.969474108804995,57.117382547469,11202.0
2010-11-16,38.758518456031,37.876867770937,52.555853584306,65.898805254271,16.060599009249,64.289795069657,33.340418825079006,,12.571434857854,150.28925921016,27.037879056592,118.30231859766,16.662687614862,50.65198516533,33.006179021499,25.154270211003,62.209890846611,70.689991310612,26.537846081103,21.411385272138,18.380339725881,12.851541067674,50.799068846061,,31.43097330735,62.83857106938001,17.781537055178,23.505281102174138,45.227871457716,55.86935801394,11024.0
2010-11-17,38.618438263992,37.407133183747,52.321453472748004,66.554759518343,16.035807757884,64.274205885595,33.611332304156,,12.531802339387,150.09809782654,26.287537411376,118.06112292559999,16.670595867171,50.587807800534,32.64786907504,25.332554342652998,62.973251687535,70.88719154753001,26.825793384622003,21.212286765151998,18.581242706365,12.758638361161001,50.654958012455,,31.718260124211998,62.758073978609,17.992572766327,23.61481176900627,44.81943693847,55.926086401828,11008.0
2010-11-18,39.637553789561,38.165935209208,54.087825741988,68.145448608716,16.205214642211,65.334270401778,33.936428479049,,12.714111924337,152.3374168917,26.321643849794,120.06554213132,16.619192227163,51.205514936696,33.047842968762005,25.867406737603,63.495551210270996,72.238227955822,27.463946868097,21.43419864273,18.827805455141,13.029604588491,51.255419819146006,,31.987591515021,63.942670975218,18.280054782005,23.841175147125988,44.994480303860996,56.979613605456,11181.0
2010-11-19,39.419080095555,38.617603081507,53.233939621313,68.85059944259301,16.205214642211,65.42780550614701,33.421692868803,,12.85678899082,151.71841812571998,26.62007518596,120.63942148896999,16.714091254870002,51.205514936696,32.839523232449004,26.061898517585,63.99374460119,71.782253168023,27.495076306315998,21.311836018645,19.590323585615,13.00444343881,51.279438291414,,32.319766897018,64.18129483064999,18.306189510703,23.79736288039314,45.336231636292,57.166006879944,11204.0
2010-11-22,40.271127502178004,38.13883513687,53.602282653760994,68.875197727495,16.163895889936,65.04587049664,33.367510172987,,12.706185420644,146.60257538338,26.509229261098,120.92220262171999,16.805036156422,51.037049354107,32.08957218172,26.04163895717,63.897320073915004,71.689369414953,27.697417654735,21.345019103143002,19.615436458176,12.874766744302,50.887136577709,,32.732741696258,64.010849219627,17.928423886796,23.73164448029387,45.32789623794,56.882364940506,11179.0
2010-11-23,39.676107970856,37.894934485829,53.242311053868,67.751876050273,15.866400873557,63.720789851412,32.617982880874,,12.492169820920001,143.62591955287,26.355750288213,119.08412525881,16.676527056403,50.435386559143,31.356286709897,25.778264671778,63.487515832999,70.583208355665,27.090393609478003,20.838977064553,19.464759222813,12.828315391045999,50.12655162256699,,32.364655462153,63.218277128371,17.735977248202,23.651321991283645,44.736082954951,55.90177423559,11036.0
2010-11-24,40.455545002707,38.843437017656,54.757540346439,69.440958280257,16.081258385387002,64.640551711041,33.295266578567,,12.634846887402,145.88344446408001,26.568915528332,121.2715204916,16.91377462567,50.772317724322996,31.797924550881,26.179403967991,63.865178564824,71.48671395371,27.354993834333,21.046371342663,19.754698751466,12.92237938139,50.118545465145,,32.481365731503,64.846032713639,18.013955726171,23.62211381346175,45.019486498917,56.631139222718,11187.0
2010-11-26,40.481890359924996,38.184001924099995,54.246882960544994,68.981790295407,16.106049636752,63.954627612334995,33.141748940423,,12.523875835694001,144.02644816615,26.432489774656002,119.68295589288,16.876210427202,50.411320047345,31.247960447013998,25.976808363843002,63.109853101173,71.267170537362,27.074828890369,20.946822089170002,19.624568411833998,12.766380253369999,49.742256066285,,32.212034340695,64.155727988996,17.93317565565,23.51988519108509,44.794430743414004,56.104375620903994,11092.0
2010-11-29,40.722211423332,39.141537813373,53.878539928097,68.60461659356599,16.064730884477,63.674022299227,32.888896359951,,12.658626398483,144.99135800723,26.168164876909,118.84292958674999,16.868302174893998,50.095743565507,31.589604814568,25.863354825520002,63.375020551178,71.11517894143,26.997005294822998,20.996596715917,19.441929338667,12.820573498836,49.742256066285,,32.849451965608,63.746658522541,17.626686564556,23.29352181296537,44.886120125286,56.282664839979,11052.0
2010-11-30,39.98711169997,39.042170881467,53.384625407314,69.367163425549,15.833345871737,63.112811673013,32.970170403674004,,12.547655346774,142.45164248212,25.960328767794,117.65358541075001,16.731884822565,49.804442197657,31.164632552489,25.77359401054,63.40741258826,70.91252348018601,26.825793384622003,20.953043917513998,19.663379214882,12.619284301391001,48.893603379495,,32.786607974419,64.147205708445,17.545906494035002,23.373844301975588,45.086169685733005,56.371809449517,11006.0
2010-12-01,40.661809872636,40.017773485631,55.017054755664,71.70400049130299,15.965565879017,64.461276094334,33.521027811131,,12.920201020367,144.55913123665002,27.163389352862,120.10712759201999,16.986925959527,50.508420503294,31.789591761429,26.397839678359,64.20911550604299,72.660426833413,27.284952598342,21.602188008000002,20.008110465486,12.9301212736,49.75826838113,,33.819044972518,66.695367593237,17.871402660546,23.62211381346175,45.594628985202,57.806227257534,11256.0
2010-12-02,40.886709263524,40.632041791957,55.745369388005,72.663333602507,15.882928374467001,65.864302659869,33.719697695787,,13.221408160720001,148.25407905305,28.667215084198,120.74754368679,17.160907510323,50.654071187219,32.756195337923,26.47944041925,64.281997589478,73.048849800796,27.409470351215,22.307328553576003,20.122259886215,12.921218097558999,49.926397687004005,,34.160198067543,67.070347937487,18.294310088567,23.90689354722527,45.63630597696201,57.927788088721,11362.0
2010-12-03,40.795464367792,40.541708217497,55.703512225226,73.286490153375,15.758972117643001,66.168291749069,33.945458928351,,13.300673197654,148.08073582216002,28.770334562918,120.91388552958,17.152999258014,50.621704368569,33.006179021499,26.316238937467,64.589721941758,73.411940835525,27.471729227652002,22.415173578193002,20.053528496418,12.944443774187,49.902379214736,,34.06593208076,67.104437059691,18.377466043515,24.02372625851287,45.527945798387,57.692770481758004,11382.0
2010-12-06,41.143737138825,40.650108506849,55.745369388005,73.138900443959,16.054401196408,66.215059301253,33.918367580444006,,13.237261168106999,148.39092897218,28.650028504411,120.58951893613,17.160907510323,50.330403000720004,33.251996310349,26.108157048194,64.443957774888,73.361276970214,27.432817429878998,22.265849697954,20.099349422950002,13.014120804072,49.686212964327,,33.588540647581,66.823201801504,18.605550948516,24.016424214057395,45.419585619811,57.79001914670901,11362.0
2010-12-07,40.894420099783,40.451374643038,55.443997816001996,74.081834698562,16.023412132202,67.26732922540499,33.710667246485,,13.498835789991,147.42385621036001,28.830487592171,119.78276099856001,17.066008482616,50.419411752007,32.706198601208,26.169357603863002,65.059406479449,71.089847008774,27.526205744534,22.290737011327,19.975632921315,12.983153235234001,49.75826838113,,33.120156599935,66.933991448669,18.265799475441998,24.06023648079025,45.919709520928,57.911579977896004,11359.0
2010-12-08,41.254259125205,41.219210025945,54.564997397659,73.483276432597,15.990357130382,67.142615752913,33.385571071592004,,13.506762293685,151.57497042384,29.242965507052002,120.58120184398999,17.25580653803,50.532695617282,33.547810335914,26.271358529977004,63.763724996164,71.503601908813,27.549552823198,22.589384771806003,20.00541652356,12.944443774187,50.14256393741201,,33.183208298656,66.209597601821,18.517643224714,24.082142614156666,45.671731419958,58.22763813898501,11372.0
2010-12-09,41.093295418298,41.381810459972,54.087825741988,73.524273574101,16.279588396306,67.540139946481,33.539088709736,,13.578100826926,151.85779359003,29.492170913958997,120.01563957847999,17.247898285721,50.217119135445,34.006113755804,26.450880159938002,62.848649948593994,71.02229518835999,27.759676531170996,22.46494820494,20.039782218459,12.974250059194,50.334711715553,,33.012067973555006,66.158463918515,18.79799758711,24.505661192574223,45.546006338053,58.349198970173,11370.0
2010-12-10,41.196427853262,41.788311545041,53.71111127698399,73.745658138225,16.279588396306,67.83633444365,33.466058576454,,14.045764544841001,153.70070583426,29.560917233105002,120.44812836975001,17.32698080881,50.095743565507,34.522746701861,26.377439493136002,62.808159902241,71.19961871694801,28.008712036918002,22.680638254175,20.115386747235,13.176700540471,50.598914910497,,33.030082744618,66.81467952095299,19.054593105235,24.856159326437027,45.495716305291005,58.495071967598,11410.0
2010-12-13,41.339078324054,41.887678476946,53.401368272426005,75.131361521076,16.180423390846,68.880809775771,33.895110609485,,13.966499507906,154.62216195638,29.698409871399,119.9990053942,17.002742464145,50.055285042194996,34.589409017480996,26.459040234027,62.443749485066995,72.027128517026,28.390047655092,22.601828428493,20.443006371934,13.308312708031002,50.590908753075,,33.237252611845996,66.601622507174,19.218529130704,24.90727363762535,45.437044600402004,58.640944965024005,11429.0
2010-12-14,41.161729090096,41.734111400365,53.98736855132,75.508535222917,16.147368389027,68.888604367802,33.995527042748,,14.021985033761,152.66064644891,29.835902509692996,121.27983758373999,16.979017707218002,50.791630166482,33.989448176898996,26.071436714793002,62.443749485066995,72.483103304824,28.743940215889,22.912919845658998,20.454461603567,13.246377570356,50.879130420287,,32.87695719058,67.198182145754,19.159132020027002,25.316188127131948,45.63820473145,58.495071967598,11477.0
2010-12-15,41.170725065732,41.661844540797,53.778082737428996,76.353076337909,16.089522135842,68.60020446266401,33.730792809601,,13.863454959891,150.72650092526,29.896055538945998,120.36495744835,16.828760913348997,50.629796073232,33.506146388652,26.414159826537,62.33847536455,72.45777137216899,28.830447286307002,23.10372258152,20.294088360708,13.223151893727,50.95118583709001,,31.931181709755002,67.283404951265,18.280054782005,25.28697994931005,45.453807944656,58.22763813898501,11457.0
2010-12-16,41.285102470241,40.261674136672,53.91202565832,76.418671764316,16.320907148581,69.418636625893,33.785565409562004,,14.085397063309,150.04225132963,30.179634105426,120.22356688196999,16.844577417967,50.492237093969,33.341573796964,26.658962049211002,62.119829114245995,72.95596604772601,28.972004310626,23.217789434481002,20.443006371934,13.331538384659,51.639715375429,,32.075299878261,67.34306091512299,15.963567465595,25.38190652723123,45.789074829736,58.527488189248,11499.0
2010-12-17,41.202853550145,39.755806119698,54.439425909324996,75.918506637962,16.155632139481998,68.97434488014,33.822080476203,,14.029911537454,149.65907155608,30.16244752564,120.59783602827,16.971109454909,50.605520959244004,33.056175758215,26.805843382816,62.200809206951,72.930634115071,28.688890261988,23.147275379924,20.630872170712,13.184442432680001,51.887906255528,,31.570886288488,67.155570742998,15.89466681721,25.29428199376553,45.604678042942,58.486967912186,11492.0
2010-12-20,41.408475850386,38.391769145356996,52.966053779532004,76.500666047325,16.213478392665998,69.215977233093,33.831209242864,,14.029911537454,151.49286047236998,30.248380424573003,120.19029851341001,16.789219651805,50.565062435932,33.289493862886,26.646721938077,62.289887308927,73.749699937597,28.704618820245,23.070539497023002,20.681275189897,13.292828923612001,52.016004774288,,31.687982300399998,67.24079354851,16.153638219762,25.36730243832028,45.068251026815005,58.527488189248,11478.0
2010-12-21,41.664861155998004,39.051204238913,53.736225574651,77.591190011344,16.139104638572,69.551144690416,34.07768594269,,14.188441611324,153.48174596366002,30.145260945853,121.21330084661999,16.686412371789,50.443686865993996,34.164436755402,26.72016260488,62.24129925330401,73.0657377559,28.452961888122,23.286229546258003,21.146357594189,13.455408660010002,51.935943200063,,31.823093083375,67.62429617331101,16.167893526325,25.513343327429773,44.967670961291,58.932690959874,11533.0
2010-12-22,41.787591966455004,38.671803226182,54.087825741988,77.541993441538,16.163895889936,70.088971540538,34.643669475625,,14.426236722128,154.73164189168,30.231193844786,121.38795978156,16.520339073302,50.184752316795,35.131040331896,26.760962975324997,62.362769392362004,73.226173329385,28.484419004638,23.38370485697,19.920647809477998,13.594762719779999,51.999992459443,,32.282469745490005,67.76917494268001,16.286687747679,25.688592394361176,44.682694108972996,58.997523403175,11559.0
2010-12-23,41.58711022372,38.635669796399,54.464540206992,77.443600301928,16.271324645851,70.681360534875,34.415450309119,,14.410260823211,152.90697630333,30.153854235746003,121.33805722872,16.480797811757,50.370861524032,35.064378016276,26.756882938281002,62.322279346009,73.015073890589,28.539468958540002,23.47703228212,19.714453640086997,13.633472180827999,52.232171024696996,,32.219418046768,67.752130381578,16.329453667367,25.878445550203534,44.92576260065601,59.321685619675996,11573.0
2010-12-27,41.725905276382,38.888603804885996,54.205025797767,77.132022026494,16.659720917235,70.244863381153,34.214617442594,,14.530080065088999,154.94147843433998,30.282753584146,120.88061716102,16.480797811757,50.111926974832,35.556012593976,26.548801049008002,61.893084854671,73.471048678387,28.492283283766998,23.286229546258003,19.664050620902,13.540569474314001,51.775820051611994,,32.01224817954,67.556117928902,16.823637628201002,25.92225781693638,44.900617584275,59.167708566837995,11555.0
2010-12-28,41.827431287126004,38.65373651129,54.297111555879,76.82044375106,16.81673217588,71.078884728443,34.105072242671,,14.63392340805,154.35758544607,30.153854235746003,121.1883495702,16.512430820993,50.209027430782,35.506015857259996,26.6671221233,61.893084854671,73.24306128448801,28.46869044638,23.236454919510997,19.778602937231,13.617988396408998,51.847875468415005,,32.174381119109995,67.573162490004,16.804630552784,26.00988235040208,45.043106010433995,59.499974838751,11576.0
2010-12-29,41.804298778349,38.716970013412,54.456168774435994,76.89423860576801,16.73409467133,71.219187384997,34.324162642517,,14.593983660757,152.93434628716003,29.981988437879,121.86203403353001,16.559880334846,50.273761068081996,35.297696120947,26.703842456701,62.346573373821,73.259949239592,28.476554725509,23.203271835014,19.535752026615,13.625730288618,51.559653801203005,,32.345521444211,67.411239159532,16.773744055232,25.980674172580176,45.328082862750996,59.459454561688005,11585.0
